level,stack,stack_bb,opener_seat,defender_seat,opener_open_fraction,opener_call_fraction,defender_flat_realization,hand,best_action,fold_value,flat_value,jam_value,flat_ev,jam_ev,flat_equity,jam_equity,bb_win_bb_delta,bb_win_opener_delta,bb_win_others_delta,bb_lose_bb_delta,bb_lose_opener_delta,bb_lose_others_delta
9,19000,5.000,0,5,0.500,0.100,0.400,76o,jam,-18.000000,-28.510417,35.835069,-10.510417,53.835069,0.359049,0.479384,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KTo,jam,-18.000000,-18.125000,35.824653,-0.125000,53.824653,0.683594,0.478082,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K8s,jam,-18.000000,-22.687500,35.822917,-4.687500,53.822917,0.541016,0.477865,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T6o,jam,-18.000000,-30.722222,35.822917,-12.722222,53.822917,0.289931,0.477865,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A8s,jam,-18.000000,-21.281250,35.817708,-3.281250,53.817708,0.584961,0.477214,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A9s,jam,-18.000000,-18.083333,35.802083,-0.083333,53.802083,0.684896,0.475260,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,65o,jam,-18.000000,-29.250000,35.802083,-11.250000,53.802083,0.335938,0.475260,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AJo,jam,-18.000000,-20.583333,35.798611,-2.583333,53.798611,0.606771,0.474826,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KQo,jam,-18.000000,-20.812500,35.788194,-2.812500,53.788194,0.599609,0.473524,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K9o,jam,-18.000000,-18.555556,35.784722,-0.555556,53.784722,0.670139,0.473090,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A9o,jam,-18.000000,-18.930556,35.784722,-0.930556,53.784722,0.658420,0.473090,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,96o,jam,-18.000000,-31.736111,35.782986,-13.736111,53.782986,0.258247,0.472873,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A7o,jam,-18.000000,-23.552083,35.781250,-5.552083,53.781250,0.513997,0.472656,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A8o,jam,-18.000000,-22.500000,35.755208,-4.500000,53.755208,0.546875,0.469401,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J5o,jam,-18.000000,-23.125000,35.739583,-5.125000,53.739583,0.527344,0.467448,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,86o,jam,-18.000000,-29.854167,35.734375,-11.854167,53.734375,0.317057,0.466797,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q8o,jam,-18.000000,-22.791667,35.723958,-4.791667,53.723958,0.537760,0.465495,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J6s,jam,-18.000000,-20.968750,35.713542,-2.968750,53.713542,0.594727,0.464193,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,KJo,jam,-18.000000,-20.947917,35.696181,-2.947917,53.696181,0.595378,0.462023,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K5s,jam,-18.000000,-21.500000,35.687500,-3.500000,53.687500,0.578125,0.460938,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AQo,jam,-18.000000,-21.510417,35.677083,-3.510417,53.677083,0.577799,0.459635,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q6o,jam,-18.000000,-22.843750,35.677083,-4.843750,53.677083,0.536133,0.459635,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,76s,jam,-18.000000,-27.875000,35.677083,-9.875000,53.677083,0.378906,0.459635,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,ATo,jam,-18.000000,-17.652778,35.666667,0.347222,53.666667,0.698351,0.458333,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K7o,jam,-18.000000,-23.083333,35.652778,-5.083333,53.652778,0.528646,0.456597,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K7s,jam,-18.000000,-22.406250,35.645833,-4.406250,53.645833,0.549805,0.455729,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K6o,jam,-18.000000,-23.802083,35.638889,-5.802083,53.638889,0.506185,0.454861,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,85o,jam,-18.000000,-30.302083,35.635417,-12.302083,53.635417,0.303060,0.454427,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T5o,jam,-18.000000,-30.750000,35.616319,-12.750000,53.616319,0.289062,0.452040,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A6s,jam,-18.000000,-21.937500,35.604167,-3.937500,53.604167,0.564453,0.450521,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q5o,jam,-18.000000,-23.822917,35.593750,-5.822917,53.593750,0.505534,0.449219,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,AKo,jam,-18.000000,-21.656250,35.585069,-3.656250,53.585069,0.573242,0.448134,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K5o,jam,-18.000000,-24.343750,35.581597,-6.343750,53.581597,0.489258,0.447700,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K9s,jam,-18.000000,-18.916667,35.572917,-0.916667,53.572917,0.658854,0.446615,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K8o,jam,-18.000000,-23.104167,35.567708,-5.104167,53.567708,0.527995,0.445964,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q5s,jam,-18.000000,-22.250000,35.531250,-4.250000,53.531250,0.554688,0.441406,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A5o,jam,-18.000000,-23.145833,35.527778,-5.145833,53.527778,0.526693,0.440972,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q7o,jam,-18.000000,-24.000000,35.517361,-6.000000,53.517361,0.500000,0.439670,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A6o,jam,-18.000000,-23.052083,35.487847,-5.052083,53.487847,0.529622,0.435981,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J6o,jam,-18.000000,-23.843750,35.472222,-5.843750,53.472222,0.504883,0.434028,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,54s,jam,-18.000000,-29.656250,35.291667,-11.656250,53.291667,0.323242,0.411458,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,64s,jam,-18.000000,-30.812500,35.260417,-12.812500,53.260417,0.287109,0.407552,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A4s,jam,-18.000000,-22.718750,35.166667,-4.718750,53.166667,0.540039,0.395833,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,94s,jam,-18.000000,-30.541667,35.156250,-12.541667,53.156250,0.295573,0.394531,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q4s,jam,-18.000000,-22.437500,35.031250,-4.437500,53.031250,0.548828,0.378906,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,54o,jam,-18.000000,-28.489583,35.006944,-10.489583,53.006944,0.359701,0.375868,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A4o,jam,-18.000000,-23.250000,34.958333,-5.250000,52.958333,0.523438,0.369792,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,64o,jam,-18.000000,-29.510417,34.892361,-11.510417,52.892361,0.327799,0.361545,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,74s,jam,-18.000000,-28.937500,34.875000,-10.937500,52.875000,0.345703,0.359375,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T2s,jam,-18.000000,-29.875000,34.869792,-11.875000,52.869792,0.316406,0.358724,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,93s,jam,-18.000000,-30.333333,34.817708,-12.333333,52.817708,0.302083,0.352214,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K3s,jam,-18.000000,-23.156250,34.807292,-5.156250,52.807292,0.526367,0.350911,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,84s,jam,-18.000000,-29.531250,34.802083,-11.531250,52.802083,0.327148,0.350260,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q2s,jam,-18.000000,-22.812500,34.776042,-4.812500,52.776042,0.537109,0.347005,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,92s,jam,-18.000000,-29.666667,34.755208,-11.666667,52.755208,0.322917,0.344401,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,63s,jam,-18.000000,-28.937500,34.750000,-10.937500,52.750000,0.345703,0.343750,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K4s,jam,-18.000000,-22.968750,34.708333,-4.968750,52.708333,0.532227,0.338542,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,83s,jam,-18.000000,-29.968750,34.703125,-11.968750,52.703125,0.313477,0.337891,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K2s,jam,-18.000000,-22.562500,34.697917,-4.562500,52.697917,0.544922,0.337240,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T4s,jam,-18.000000,-30.333333,34.697917,-12.333333,52.697917,0.302083,0.337240,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A3s,jam,-18.000000,-21.375000,34.677083,-3.375000,52.677083,0.582031,0.334635,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,82s,jam,-18.000000,-29.937500,34.677083,-11.937500,52.677083,0.314453,0.334635,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J3s,jam,-18.000000,-23.718750,34.671875,-5.718750,52.671875,0.508789,0.333984,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,53s,jam,-18.000000,-29.093750,34.640625,-11.093750,52.640625,0.340820,0.330078,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J4s,jam,-18.000000,-20.875000,34.635417,-2.875000,52.635417,0.597656,0.329427,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T3s,jam,-18.000000,-28.791667,34.635417,-10.791667,52.635417,0.350260,0.329427,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A2s,jam,-18.000000,-21.875000,34.630208,-3.875000,52.630208,0.566406,0.328776,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J3o,jam,-18.000000,-24.000000,34.621528,-6.000000,52.621528,0.500000,0.327691,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,94o,jam,-18.000000,-31.944444,34.593750,-13.944444,52.593750,0.251736,0.324219,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J4o,jam,-18.000000,-23.447917,34.583333,-5.447917,52.583333,0.517253,0.322917,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K4o,jam,-18.000000,-23.354167,34.572917,-5.354167,52.572917,0.520182,0.321615,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q3o,jam,-18.000000,-23.895833,34.559028,-5.895833,52.559028,0.503255,0.319878,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J2s,jam,-18.000000,-23.187500,34.557292,-5.187500,52.557292,0.525391,0.319661,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,52s,jam,-18.000000,-28.718750,34.557292,-10.718750,52.557292,0.352539,0.319661,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T3o,jam,-18.000000,-31.291667,34.545139,-13.291667,52.545139,0.272135,0.318142,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,73s,jam,-18.000000,-28.812500,34.536458,-10.812500,52.536458,0.349609,0.317057,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,53o,jam,-18.000000,-29.229167,34.522569,-11.229167,52.522569,0.336589,0.315321,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,83o,jam,-18.000000,-31.093750,34.512153,-13.093750,52.512153,0.278320,0.314019,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,52o,jam,-18.000000,-29.395833,34.508681,-11.395833,52.508681,0.331380,0.313585,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q3s,jam,-18.000000,-23.656250,34.484375,-5.656250,52.484375,0.510742,0.310547,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,63o,jam,-18.000000,-29.583333,34.484375,-11.583333,52.484375,0.325521,0.310547,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,84o,jam,-18.000000,-30.322917,34.482639,-12.322917,52.482639,0.302409,0.310330,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T4o,jam,-18.000000,-31.236111,34.482639,-13.236111,52.482639,0.273872,0.310330,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,73o,jam,-18.000000,-30.385417,34.480903,-12.385417,52.480903,0.300456,0.310113,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,93o,jam,-18.000000,-31.375000,34.477431,-13.375000,52.477431,0.269531,0.309679,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,T2o,jam,-18.000000,-30.722222,34.470486,-12.722222,52.470486,0.289931,0.308811,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,92o,jam,-18.000000,-32.277778,34.467014,-14.277778,52.467014,0.241319,0.308377,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,72s,jam,-18.000000,-28.250000,34.458333,-10.250000,52.458333,0.367188,0.307292,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,62s,jam,-18.000000,-29.562500,34.453125,-11.562500,52.453125,0.326172,0.306641,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,74o,jam,-18.000000,-30.468750,34.451389,-12.468750,52.451389,0.297852,0.306424,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q4o,jam,-18.000000,-23.989583,34.447917,-5.989583,52.447917,0.500326,0.305990,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,62o,jam,-18.000000,-29.729167,34.434028,-11.729167,52.434028,0.320964,0.304253,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A3o,jam,-18.000000,-22.822917,34.428819,-4.822917,52.428819,0.536784,0.303602,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,J2o,jam,-18.000000,-22.635417,34.395833,-4.635417,52.395833,0.542643,0.299479,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,82o,jam,-18.000000,-31.000000,34.368056,-13.000000,52.368056,0.281250,0.296007,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K3o,jam,-18.000000,-23.437500,34.366319,-5.437500,52.366319,0.517578,0.295790,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,Q2o,jam,-18.000000,-22.989583,34.350694,-4.989583,52.350694,0.531576,0.293837,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,A2o,jam,-18.000000,-23.958333,34.338542,-5.958333,52.338542,0.501302,0.292318,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,K2o,jam,-18.000000,-24.291667,34.329861,-6.291667,52.329861,0.490885,0.291233,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,72o,jam,-18.000000,-30.770833,34.319444,-12.770833,52.319444,0.288411,0.289931,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,22,jam,-18.000000,-25.145833,33.520833,-7.145833,51.520833,0.464193,0.190104,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,32s,jam,-18.000000,-31.218750,33.484375,-13.218750,51.484375,0.274414,0.185547,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,33,jam,-18.000000,-24.625000,33.482639,-6.625000,51.482639,0.480469,0.185330,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,43s,jam,-18.000000,-28.625000,33.447917,-10.625000,51.447917,0.355469,0.180990,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,42s,jam,-18.000000,-28.468750,33.072917,-10.468750,51.072917,0.360352,0.134115,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,32o,jam,-18.000000,-29.427083,32.947917,-11.427083,50.947917,0.330404,0.118490,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,43o,jam,-18.000000,-29.645833,32.895833,-11.645833,50.895833,0.323568,0.111979,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.100,0.400,42o,jam,-18.000000,-29.625000,32.798611,-11.625000,50.798611,0.324219,0.099826,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,KK,jam,-18.000000,-15.020833,38.520833,2.979167,56.520833,0.780599,0.907552,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AA,jam,-18.000000,-14.791667,37.822917,3.208333,55.822917,0.787760,0.863932,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AQs,jam,-18.000000,-19.468750,36.250000,-1.468750,54.250000,0.641602,0.765625,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AKs,jam,-18.000000,-19.625000,36.173611,-1.625000,54.173611,0.636719,0.760851,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AKo,jam,-18.000000,-21.656250,35.893519,-3.656250,53.893519,0.573242,0.743345,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AQo,jam,-18.000000,-21.510417,35.793981,-3.510417,53.793981,0.577799,0.737124,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,QQ,jam,-18.000000,-13.854167,34.513889,4.145833,52.513889,0.817057,0.657118,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,ATs,jam,-18.000000,-18.166667,34.213542,-0.166667,52.213542,0.682292,0.638346,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A4s,jam,-18.000000,-22.718750,33.942708,-4.718750,51.942708,0.540039,0.621419,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AJs,jam,-18.000000,-19.500000,33.901042,-1.500000,51.901042,0.640625,0.618815,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A7s,jam,-18.000000,-22.375000,33.760417,-4.375000,51.760417,0.550781,0.610026,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A5s,jam,-18.000000,-22.625000,33.744792,-4.625000,51.744792,0.542969,0.609049,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,ATo,jam,-18.000000,-17.652778,33.718750,0.347222,51.718750,0.698351,0.607422,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A6s,jam,-18.000000,-21.937500,33.562500,-3.937500,51.562500,0.564453,0.597656,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A9s,jam,-18.000000,-18.083333,33.541667,-0.083333,51.541667,0.684896,0.596354,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A5o,jam,-18.000000,-23.145833,33.475694,-5.145833,51.475694,0.526693,0.592231,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,AJo,jam,-18.000000,-20.583333,33.468750,-2.583333,51.468750,0.606771,0.591797,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A3s,jam,-18.000000,-21.375000,33.468750,-3.375000,51.468750,0.582031,0.591797,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A8s,jam,-18.000000,-21.281250,33.447917,-3.281250,51.447917,0.584961,0.590495,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A3o,jam,-18.000000,-22.822917,33.366319,-4.822917,51.366319,0.536784,0.585395,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A2o,jam,-18.000000,-23.958333,33.364583,-5.958333,51.364583,0.501302,0.585286,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A9o,jam,-18.000000,-18.930556,33.328125,-0.930556,51.328125,0.658420,0.583008,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A7o,jam,-18.000000,-23.552083,33.303819,-5.552083,51.303819,0.513997,0.581489,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A2s,jam,-18.000000,-21.875000,33.296875,-3.875000,51.296875,0.566406,0.581055,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A8o,jam,-18.000000,-22.500000,33.289931,-4.500000,51.289931,0.546875,0.580621,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A6o,jam,-18.000000,-23.052083,33.241319,-5.052083,51.241319,0.529622,0.577582,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,A4o,jam,-18.000000,-23.250000,33.206597,-5.250000,51.206597,0.523438,0.575412,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.200,0.400,99,jam,-18.000000,-20.125000,33.100694,-2.125000,51.100694,0.621094,0.568793,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
